	age	job	marital	education	default	balance	housing	loan	contact	previous	poutcome	y
2580	36	8	2	2	0	42	1	0	3	0	3	0
2581	30	5	3	3	0	775	1	0	3	0	3	0
2582	32	2	2	2	0	9	1	0	1	0	3	0
2583	52	10	2	3	0	2557	0	0	1	2	2	1
2584	31	5	2	3	0	2395	0	0	1	0	3	0
2585	60	5	2	1	0	4895	0	0	3	0	3	0
2586	35	2	3	2	0	376	1	1	3	0	3	0
2587	38	5	2	3	0	389	1	0	3	0	3	0
2588	46	5	1	3	0	134	0	0	1	0	3	0
2589	45	3	1	3	0	1273	1	1	3	0	3	0
2590	59	8	2	2	0	0	1	0	1	0	3	0
2591	34	5	2	3	0	2892	1	1	1	0	3	0
2592	33	10	1	2	0	0	1	0	1	0	3	0
2593	46	5	3	2	0	295	1	0	3	0	3	0
2594	48	1	2	2	0	292	1	1	1	0	3	0
2595	31	8	3	2	0	85	0	0	1	0	3	0
2596	32	10	2	2	0	4	0	0	1	4	1	0
2597	35	2	1	1	0	-587	1	0	3	0	3	0
2598	36	2	3	1	0	367	0	0	1	1	1	0
2599	52	5	2	3	0	-1224	1	0	1	0	3	0
2600	45	5	1	3	0	959	0	0	3	0	3	0
2601	34	5	2	3	0	0	0	0	1	0	3	0
2602	25	2	2	1	1	-589	1	0	3	0	3	0
2603	26	5	3	3	0	-8	0	0	1	0	3	0
2604	57	5	2	4	0	0	0	0	1	0	3	0
2605	48	5	2	1	0	247	1	1	3	0	3	0
2606	48	10	2	4	0	5543	0	0	3	0	3	0
2607	32	2	2	1	0	642	0	1	1	0	3	0
2608	58	6	2	2	0	11	0	0	1	0	3	0
2609	57	5	2	1	0	-226	1	0	3	0	3	0
2610	31	3	2	3	0	5191	0	0	1	0	3	0
2611	33	2	3	2	0	-320	0	0	1	0	3	0
2612	53	3	2	3	0	2289	1	1	1	0	3	0
2613	36	1	2	2	0	725	1	0	1	8	1	0
2614	32	10	3	3	0	705	1	0	1	0	3	0
2615	45	2	2	2	0	776	1	0	1	1	1	0
2616	35	11	2	3	0	816	1	0	1	0	3	0
2617	41	8	2	2	0	171	0	0	1	0	3	0
2618	54	8	2	2	0	812	0	0	1	0	3	0
2619	49	8	2	2	0	823	0	0	1	0	3	1
2620	28	10	3	2	0	1453	1	0	1	1	4	0
2621	24	2	3	4	0	431	1	0	3	0	3	0
2622	30	1	3	2	0	1009	1	0	1	0	3	0
2623	32	7	2	1	0	286	1	0	1	0	3	0
2624	53	3	2	3	0	22370	1	0	3	0	3	0
2625	42	2	2	1	0	2111	1	0	1	0	3	0
2626	48	2	2	1	0	5366	1	0	3	0	3	0
2627	33	10	2	2	0	181	1	1	2	0	3	0
2628	31	2	1	2	0	-452	1	0	3	0	3	0
2629	56	11	1	1	0	1770	0	0	1	0	3	0
2630	58	6	2	1	0	0	0	0	1	0	3	0
2631	37	1	3	2	0	-296	1	0	1	0	3	0
2632	59	5	2	1	0	2358	1	0	1	0	3	0
2633	50	5	3	3	0	1200	0	0	1	0	3	1
2634	39	4	3	1	0	109	1	0	3	0	3	0
2635	30	10	2	2	0	616	1	0	1	0	3	0
2636	47	8	1	2	0	4906	1	0	3	0	3	0
2637	44	7	2	2	0	313	0	0	1	0	3	0
2638	38	2	2	1	0	290	1	0	1	0	3	0
2639	50	5	2	3	0	1240	0	0	1	0	3	0
2640	27	1	3	3	0	3672	1	0	1	5	1	0
2641	73	6	2	2	0	19	0	0	1	0	3	0
2642	46	2	2	1	0	143	1	0	3	0	3	0
2643	56	6	1	2	0	212	0	1	2	0	3	0
2644	36	5	2	3	0	9	0	0	1	0	3	1
2645	33	2	2	1	0	3074	0	0	1	0	3	0
2646	40	5	2	3	0	1734	1	0	3	0	3	0
2647	52	5	2	3	0	575	0	0	3	0	3	0
2648	51	2	2	2	0	397	1	0	1	0	3	0
2649	33	2	2	2	0	640	1	0	1	0	3	0
2650	54	8	2	2	0	158	1	0	3	0	3	0
2651	44	5	2	2	0	2984	1	0	3	0	3	0
2652	50	3	2	2	0	1011	1	0	2	0	3	0
2653	45	2	3	2	0	0	1	0	1	4	1	1
2654	36	5	2	3	0	1133	1	0	1	2	4	1
2655	42	10	2	2	0	4945	1	0	1	0	3	1
2656	37	10	2	2	0	712	1	0	1	0	3	0
2657	28	8	3	2	0	-427	1	1	3	0	3	0
2658	56	1	2	2	0	2146	0	1	3	0	3	0
2659	59	1	2	2	0	92	1	0	1	1	1	0
2660	32	11	2	2	0	10	1	0	3	0	3	0
2661	57	6	2	1	0	1238	1	0	1	0	3	0
2662	49	1	3	2	0	981	1	0	2	0	3	0
2663	56	3	2	4	0	575	0	0	3	0	3	0
2664	48	1	1	4	0	-70	0	0	1	0	3	0
2665	27	9	3	3	0	3733	1	0	1	6	2	1
2666	31	5	3	3	0	574	1	0	1	0	3	0
2667	28	2	3	2	0	43	0	0	3	0	3	0
2668	36	5	2	3	0	428	0	0	3	0	3	0
2669	58	4	2	1	0	0	1	0	2	0	3	0
2670	46	1	2	2	0	0	1	1	1	2	1	0
2671	32	5	3	3	0	474	1	0	1	0	3	0
2672	39	8	2	2	0	-540	0	0	3	0	3	0
2673	35	7	2	3	0	560	1	0	1	1	1	0
2674	31	5	2	3	0	325	1	0	1	0	3	1
2675	29	5	3	3	0	437	0	0	1	1	2	1
2676	48	2	2	1	0	574	0	0	1	0	3	0
2677	60	6	2	1	0	0	0	0	2	0	3	0
2678	74	6	2	2	0	935	0	0	1	1	4	0
2679	30	8	2	2	0	699	1	0	3	0	3	0
2680	52	1	3	1	0	0	0	0	3	0	3	0
2681	24	2	2	2	0	-220	1	0	1	0	3	0
2682	29	8	2	2	0	11417	1	0	3	0	3	0
2683	33	4	2	1	0	212	1	0	1	0	3	0
2684	34	2	2	2	0	67	1	1	3	0	3	0
2685	45	1	1	2	0	0	0	0	1	0	3	1
2686	31	2	2	2	0	0	0	1	2	0	3	0
2687	45	10	2	2	0	1673	0	0	1	0	3	0
2688	27	8	2	2	0	-1202	1	0	3	0	3	0
2689	30	5	3	3	0	4213	0	0	1	0	3	0
2690	45	2	2	1	0	0	0	0	1	0	3	0
2691	57	2	2	2	0	1521	1	1	1	5	1	0
2692	34	5	2	3	0	1310	0	0	2	7	4	0
2693	40	1	2	2	0	0	1	1	1	0	3	0
2694	39	5	2	3	0	399	0	0	1	0	3	0
2695	46	10	2	3	0	405	0	0	1	0	3	0
2696	55	5	1	3	0	9756	1	0	1	1	4	1
2697	25	5	3	3	0	2506	0	0	1	0	3	1
2698	34	5	2	3	0	697	0	0	1	0	3	0
2699	37	2	2	1	0	403	1	0	1	1	2	0
2700	64	6	1	3	0	890	0	0	1	0	3	0
2701	45	10	1	2	0	809	1	0	1	4	1	0
2702	57	4	2	2	0	158	1	0	2	0	3	0
2703	21	9	3	4	0	137	1	0	3	0	3	0
2704	58	4	2	2	0	2705	0	0	2	0	3	0
2705	41	2	3	2	0	75	1	0	3	0	3	1
2706	41	5	2	4	0	2457	1	0	3	0	3	0
2707	58	5	2	3	0	541	1	0	1	0	3	0
2708	33	5	2	3	0	287	1	0	1	3	4	0
2709	32	5	2	3	0	273	1	1	1	0	3	0
2710	44	8	1	2	0	0	1	0	3	0	3	0
2711	47	12	2	4	0	677	0	0	1	4	2	0
2712	41	7	2	1	0	340	0	0	3	0	3	0
2713	54	10	2	3	0	98	0	0	1	0	3	0
2714	47	10	1	3	0	477	1	0	2	1	1	0
2715	32	5	3	3	0	2629	0	0	1	0	3	0
2716	59	4	2	3	0	0	0	1	1	0	3	0
2717	29	10	3	3	0	2325	0	0	1	0	3	1
2718	48	8	2	2	1	-20	0	0	1	0	3	0
2719	32	10	3	2	0	230	1	0	1	8	1	1
2720	46	5	1	2	0	-852	0	1	1	0	3	0
2721	31	2	3	1	0	-280	0	0	3	0	3	0
2722	53	2	2	2	0	25	0	0	1	0	3	1
2723	34	10	3	3	0	9851	1	0	1	0	3	0
2724	48	8	3	4	0	5095	1	0	3	0	3	0
2725	32	10	2	2	0	687	0	0	1	0	3	0
2726	31	5	2	2	0	1368	1	0	1	0	3	0
2727	27	2	3	1	0	-179	1	0	1	0	3	0
2728	60	1	2	2	0	-396	1	0	1	1	1	0
2729	34	2	3	3	0	1011	1	0	3	0	3	0
2730	52	7	2	2	0	9	0	1	3	0	3	0
2731	48	2	2	2	0	1159	1	1	1	0	3	0
2732	45	10	2	1	0	-322	0	0	3	0	3	0
2733	54	10	1	2	0	1114	1	0	1	0	3	0
2734	52	8	2	2	0	2072	0	0	1	0	3	0
2735	47	3	2	3	0	459	1	0	1	0	3	0
2736	54	12	2	2	0	1157	0	0	1	0	3	0
2737	34	2	2	2	0	8309	1	1	1	0	3	0
2738	39	10	3	3	0	1043	0	0	1	0	3	0
2739	46	10	2	2	0	2098	0	0	1	0	3	0
2740	26	11	3	2	0	461	0	0	1	0	3	0
2741	37	10	3	2	0	61	1	0	3	0	3	0
2742	47	2	2	2	0	1203	1	0	1	0	3	0
2743	35	10	2	2	0	1067	0	1	1	0	3	0
2744	57	11	2	1	0	0	0	0	3	0	3	0
2745	34	5	2	3	0	1657	1	0	1	4	1	0
2746	47	10	2	2	0	1219	0	0	1	0	3	1
2747	27	10	2	2	0	7	1	0	3	0	3	0
2748	40	2	2	2	0	-839	1	1	1	0	3	1
2749	39	10	2	2	0	994	0	0	1	1	1	0
2750	36	3	2	3	0	6	0	0	2	0	3	0
2751	42	10	3	2	0	0	0	0	1	0	3	0
2752	23	2	3	1	0	8627	1	0	3	0	3	0
2753	34	5	2	3	0	133	1	0	3	0	3	0
2754	34	2	2	2	0	247	1	1	3	0	3	0
2755	49	8	2	2	0	1114	0	0	1	0	3	0
2756	57	2	2	1	0	1592	0	1	3	0	3	0
2757	59	6	2	4	0	0	0	0	3	0	3	0
2758	57	1	2	3	0	46	0	0	1	0	3	0
2759	34	2	2	2	0	1221	1	0	1	8	1	0
2760	61	5	2	2	0	985	0	0	1	0	3	1
2761	35	2	1	2	0	0	1	0	3	0	3	0
2762	42	5	2	3	0	520	0	0	1	0	3	0
2763	57	8	2	3	0	10	0	0	2	0	3	0
2764	42	2	2	2	0	2157	1	0	1	2	1	0
2765	53	6	2	2	0	6095	1	1	1	0	3	0
2766	63	6	2	3	0	133	1	0	1	0	3	0
2767	47	7	2	2	0	1121	0	0	3	0	3	0
2768	54	8	2	2	0	88	1	0	3	0	3	0
2769	45	1	2	2	0	0	0	0	1	0	3	0
2770	28	5	3	3	0	-328	1	0	2	0	3	0
2771	58	11	2	2	0	610	1	0	2	0	3	0
2772	48	5	3	3	0	414	0	0	1	0	3	0
2773	35	5	1	3	0	0	1	0	2	0	3	1
2774	37	7	2	3	0	0	0	0	3	0	3	0
2775	37	2	2	2	0	685	1	0	3	0	3	0
2776	37	5	2	1	0	22856	0	0	1	1	1	0
2777	25	8	3	2	0	-352	0	0	1	0	3	0
2778	58	2	2	2	0	602	1	0	1	0	3	0
2779	52	5	2	2	0	-588	1	0	1	0	3	0
2780	19	9	3	2	0	302	0	0	1	0	3	1
2781	59	2	2	2	0	5314	1	0	1	0	3	0
2782	41	10	2	2	0	64	1	1	3	0	3	0
2783	34	10	3	3	0	632	0	0	1	0	3	0
2784	35	10	3	2	0	5731	1	0	1	4	4	0
2785	41	10	2	2	0	902	0	0	3	0	3	0
2786	28	2	3	2	0	6307	1	0	3	0	3	0
2787	53	5	1	2	0	112	0	1	1	0	3	0
2788	35	8	2	2	0	0	0	1	2	0	3	0
2789	33	1	3	3	0	621	0	0	1	0	3	0
2790	37	10	3	2	0	435	1	0	3	0	3	0
2791	32	10	2	2	0	782	1	0	3	0	3	0
2792	32	2	2	2	0	478	1	0	3	0	3	0
2793	54	8	2	4	0	7864	1	0	3	0	3	0
2794	44	2	2	2	0	1910	1	0	3	0	3	0
2795	36	10	1	3	0	1174	1	0	1	0	3	0
2796	56	1	2	2	0	1270	1	0	1	2	4	0
2797	30	5	3	3	0	18	0	0	3	0	3	0
2798	36	2	2	2	0	141	1	0	3	0	3	0
2799	43	5	2	3	0	2886	0	0	1	0	3	0
2800	40	10	2	2	0	2715	1	0	3	0	3	0
2801	32	10	3	3	0	1100	1	1	1	0	3	0
2802	34	2	2	2	0	516	1	1	3	0	3	0
2803	37	8	2	2	0	1	0	0	3	0	3	0
2804	28	1	3	2	0	775	0	0	1	0	3	0
2805	35	12	2	1	0	634	0	0	1	0	3	0
2806	53	2	3	2	0	5715	0	0	1	0	3	0
2807	60	1	2	4	0	1088	1	0	1	0	3	0
2808	40	3	2	2	0	1532	1	1	1	0	3	0
2809	57	6	2	1	0	75	0	0	1	0	3	0
2810	29	10	3	2	0	103	0	0	3	0	3	0
2811	44	2	2	1	0	134	1	0	1	0	3	0
2812	41	1	3	2	0	748	0	0	2	3	4	0
2813	47	10	2	2	0	1990	1	1	1	0	3	0
2814	43	10	2	3	0	192	0	0	1	0	3	0
2815	37	10	3	2	0	267	0	0	1	0	3	0
2816	34	10	3	3	0	586	1	0	3	0	3	0
2817	30	2	3	2	0	648	1	1	3	0	3	0
2818	57	3	1	2	1	25	1	0	1	4	4	0
2819	26	1	3	2	0	96	1	0	1	3	4	0
2820	34	5	2	3	0	1116	1	0	1	0	3	0
2821	46	10	1	2	0	-90	0	1	2	0	3	1
2822	38	3	2	3	0	170	1	0	1	0	3	1
2823	37	10	3	2	0	3665	0	0	1	0	3	1
2824	28	5	3	3	0	2380	0	0	1	0	3	0
2825	57	2	2	1	0	179	0	0	3	0	3	0
2826	39	5	2	3	0	763	1	0	1	2	4	1
2827	49	8	2	2	0	320	0	0	2	0	3	1
2828	38	10	2	2	0	1960	1	0	1	0	3	0
2829	27	2	2	2	0	818	1	0	3	0	3	0
2830	30	1	2	2	0	2678	1	0	1	0	3	0
2831	38	1	2	3	0	1980	0	0	1	0	3	0
2832	36	5	2	3	0	1582	0	0	2	1	1	0
2833	38	6	3	4	0	62	0	0	3	0	3	0
2834	59	4	2	1	0	235	0	0	1	0	3	0
2835	37	5	2	3	0	489	1	0	1	0	3	0
2836	29	7	2	3	0	3931	1	0	3	0	3	0
2837	43	2	2	2	0	699	1	1	1	2	4	1
2838	33	10	2	2	0	58	1	0	2	0	3	0
2839	54	4	1	2	0	1327	0	0	3	0	3	0
2840	55	8	2	2	0	557	0	0	3	0	3	0
2841	32	10	3	3	0	741	1	0	1	0	3	0
2842	48	5	2	1	0	3230	1	0	2	0	3	0
2843	33	5	3	3	0	1439	1	0	1	0	3	0
2844	46	1	2	2	0	120	1	0	3	0	3	0
2845	44	5	2	3	0	1058	0	0	1	0	3	1
2846	47	2	2	1	0	881	1	0	1	2	1	0
2847	38	10	2	2	0	6728	0	0	1	4	2	1
2848	80	6	2	2	0	462	0	0	1	0	3	0
2849	40	7	2	2	0	167	1	1	1	1	1	0
2850	43	3	2	3	0	1574	1	0	1	0	3	0
2851	32	10	3	3	0	1625	0	0	1	1	1	1
2852	39	5	2	3	0	562	0	0	1	0	3	0
2853	33	10	2	2	0	9305	1	0	1	0	3	0
2854	31	10	3	2	0	35	0	1	1	0	3	0
2855	36	5	3	3	0	0	0	0	1	0	3	0
2856	35	5	3	3	0	2486	1	0	1	0	3	0
2857	25	8	3	2	0	368	0	0	2	0	3	0
2858	33	5	3	2	0	1558	1	0	1	0	3	0
2859	23	2	3	1	0	8627	1	0	1	1	1	0
2860	31	5	3	3	0	2590	0	0	1	2	4	0
2861	36	5	2	3	0	0	1	1	3	0	3	0
2862	44	10	3	3	0	900	1	0	1	0	3	0
2863	31	5	3	3	0	385	1	0	3	0	3	0
2864	55	2	2	1	0	1649	1	0	1	0	3	0
2865	51	4	1	2	0	9228	0	0	1	0	3	1
2866	36	1	2	2	0	0	1	1	1	0	3	0
2867	27	11	3	3	0	1	0	0	1	0	3	0
2868	40	8	2	2	0	771	1	0	1	0	3	0
2869	49	8	2	2	0	280	1	0	2	0	3	0
2870	59	6	2	1	0	46	0	0	1	0	3	0
2871	32	5	2	3	0	2431	1	0	1	0	3	1
2872	42	6	3	3	0	308	0	0	1	0	3	0
2873	35	5	1	3	0	160	1	0	3	0	3	0
2874	29	2	3	2	0	555	1	0	1	0	3	0
2875	29	10	3	2	0	778	1	0	3	0	3	0
2876	37	2	3	2	0	48	0	0	1	0	3	0
2877	49	1	2	1	0	169	1	0	1	0	3	0
2878	51	8	1	2	0	12	1	0	1	0	3	0
2879	61	4	2	1	0	848	0	0	1	1	4	0
2880	43	5	2	2	0	481	1	0	2	2	4	0
2881	42	8	2	3	0	12223	1	0	1	0	3	0
2882	24	2	2	2	0	-254	1	1	3	0	3	0
2883	46	7	2	3	0	1148	0	0	2	0	3	0
2884	23	1	3	2	0	5	0	0	3	0	3	0
2885	26	8	3	2	0	50	1	0	1	0	3	0
2886	43	2	1	1	0	92	1	0	3	0	3	0
2887	35	10	3	3	0	470	1	0	1	0	3	1
2888	38	10	2	2	0	0	0	0	1	0	3	0
2889	56	11	1	1	0	109	0	0	1	0	3	0
2890	31	8	2	2	0	440	1	0	3	0	3	0
2891	32	5	3	3	0	0	0	0	1	0	3	1
2892	28	8	3	2	0	2685	0	1	3	0	3	0
2893	26	1	1	2	1	-3	1	0	3	0	3	0
2894	49	5	2	3	0	7007	0	0	1	0	3	0
2895	33	1	2	2	0	220	1	0	3	0	3	0
2896	80	6	2	1	0	1548	0	0	1	0	3	0
2897	40	2	2	2	0	326	1	1	1	0	3	0
2898	42	10	1	2	0	0	1	0	3	0	3	0
2899	46	2	2	2	0	123	0	0	1	0	3	0
2900	32	5	3	3	0	697	0	0	1	3	1	0
2901	37	8	3	3	0	223	1	0	3	0	3	0
2902	32	9	2	2	0	1694	1	0	1	0	3	0
2903	53	5	2	3	0	4446	1	0	3	0	3	0
2904	39	5	2	3	0	894	1	0	1	1	4	0
2905	31	10	1	2	0	202	1	0	1	0	3	0
2906	34	5	3	3	0	0	0	0	1	0	3	0
2907	44	10	2	3	0	1707	0	0	1	0	3	0
2908	35	10	2	2	0	13658	1	0	2	0	3	0
2909	39	1	2	2	0	406	0	0	1	0	3	0
2910	55	8	2	2	0	96	0	0	2	0	3	0
2911	34	4	2	2	0	0	1	0	3	0	3	1
2912	39	10	2	3	0	-276	0	1	1	0	3	0
2913	58	6	2	2	0	413	0	0	1	0	3	0
2914	37	2	2	1	0	655	1	0	1	4	1	0
2915	56	6	1	1	0	694	0	0	1	1	4	1
2916	32	1	3	2	0	10218	1	0	1	0	3	0
2917	41	10	3	3	0	1646	1	0	1	6	2	1
2918	29	1	3	3	0	14	0	0	1	1	1	0
2919	44	5	2	3	0	7635	0	0	1	0	3	0
2920	24	2	2	2	0	9	1	0	3	0	3	0
2921	43	5	3	2	0	1029	1	0	3	0	3	0
2922	26	1	2	3	0	2855	0	0	1	0	3	0
2923	39	1	2	2	0	260	1	0	1	1	1	0
2924	49	2	2	2	0	2039	1	0	1	2	1	1
2925	52	2	1	1	0	-97	1	1	3	0	3	0
2926	33	2	2	3	0	1465	0	0	1	0	3	0
2927	30	2	2	2	0	125	1	0	3	0	3	0
2928	32	10	3	3	0	930	0	0	1	0	3	0
2929	27	5	3	3	0	0	1	0	1	0	3	0
2930	58	2	2	1	0	73	0	0	3	0	3	0
2931	46	6	2	1	0	-35	1	0	1	0	3	0
2932	28	5	3	3	0	1351	0	0	1	0	3	0
2933	39	8	2	1	0	1601	1	0	3	0	3	0
2934	41	8	2	4	0	88	1	0	1	2	1	0
2935	38	8	2	2	0	435	1	0	3	0	3	0
2936	50	11	1	2	0	717	1	0	1	0	3	0
2937	56	8	2	2	0	705	1	0	3	0	3	0
2938	34	10	2	2	0	1553	0	0	1	0	3	0
2939	33	2	1	2	0	-131	1	0	3	0	3	0
2940	61	10	2	2	0	1191	0	0	1	0	3	1
2941	36	1	3	2	0	47	0	1	1	0	3	0
2942	34	10	2	3	0	544	1	1	1	0	3	0
2943	36	2	2	2	0	688	1	0	3	0	3	0
2944	45	5	2	3	0	242	0	0	1	0	3	1
2945	27	9	3	3	0	118	0	0	1	0	3	0
2946	45	1	2	2	0	-388	1	0	1	0	3	0
2947	40	7	2	3	0	1603	0	0	3	0	3	0
2948	36	5	3	2	0	1511	1	0	1	0	3	1
2949	46	2	2	1	0	147	1	0	1	3	1	0
2950	37	3	2	3	0	836	1	0	3	0	3	0
2951	36	10	2	2	0	55	1	0	1	4	1	0
2952	37	1	2	2	0	1123	0	1	3	0	3	0
2953	22	9	3	3	0	691	0	0	1	0	3	1
2954	51	8	2	2	0	0	0	1	3	0	3	0
2955	49	10	2	2	0	12531	0	0	1	0	3	0
2956	35	5	2	3	0	552	1	1	1	1	1	0
2957	50	4	2	1	0	0	0	0	3	0	3	0
2958	31	8	2	3	0	309	1	1	3	0	3	0
2959	47	8	3	2	0	33	1	0	1	0	3	0
2960	59	2	2	2	0	681	1	0	2	0	3	0
2961	32	2	2	2	0	1787	1	0	1	4	1	0
2962	71	6	2	3	0	14220	1	0	1	0	3	1
2963	31	5	3	3	0	12569	0	0	1	1	1	1
2964	41	2	2	1	0	4	0	0	1	0	3	0
2965	35	2	2	1	0	3587	1	0	3	0	3	0
2966	36	5	2	3	0	254	0	0	3	0	3	0
2967	46	2	1	1	0	1712	0	0	3	0	3	0
2968	46	2	2	2	0	4855	1	0	1	1	1	0
2969	47	10	2	3	0	2408	0	0	1	1	2	0
2970	35	5	3	3	0	252	1	0	1	0	3	0
2971	37	2	2	2	0	346	1	0	1	1	1	0
2972	56	1	2	2	0	45	0	0	3	0	3	1
2973	46	1	2	2	0	556	1	1	3	0	3	1
2974	44	5	1	3	0	-710	1	0	1	0	3	0
2975	48	10	3	3	0	-551	1	0	1	0	3	0
2976	28	2	3	2	0	56	1	0	3	0	3	0
2977	38	3	2	3	0	1514	0	1	1	3	1	0
2978	34	5	3	3	0	178	1	0	1	0	3	0
2979	56	10	2	2	0	359	1	0	3	0	3	0
2980	55	6	1	2	0	1580	0	1	3	0	3	1
2981	44	2	1	2	0	221	0	0	1	0	3	0
2982	38	10	2	3	0	1161	1	0	3	0	3	0
2983	53	6	2	2	0	1278	1	0	2	0	3	0
2984	41	1	3	3	0	982	0	0	1	0	3	0
2985	34	10	3	2	0	16	0	0	1	0	3	1
2986	34	5	3	3	0	1	0	0	1	0	3	0
2987	35	8	2	2	0	128	1	0	1	0	3	0
2988	38	3	3	2	0	2543	0	0	1	4	1	1
2989	42	3	2	3	0	42045	0	0	1	0	3	0
2990	56	2	2	1	0	828	1	0	1	1	1	0
2991	37	5	1	3	0	0	1	0	1	0	3	0
2992	47	4	2	2	0	3940	1	0	1	5	2	0
2993	29	2	2	2	0	125	1	0	3	0	3	0
2994	41	5	2	3	0	140	1	0	3	0	3	0
2995	43	10	3	2	0	593	1	0	3	0	3	0
2996	38	7	2	2	0	746	0	0	3	0	3	0
2997	31	10	2	2	0	589	1	1	3	0	3	0
2998	32	5	3	3	0	2343	0	0	1	0	3	0
2999	40	5	2	3	0	294	1	0	1	0	3	0
3000	45	1	2	2	0	644	0	1	2	0	3	0
3001	43	5	2	2	0	-26	1	0	3	0	3	0
3002	27	8	3	2	0	3354	1	0	1	0	3	0
3003	33	5	3	3	0	23	0	0	1	0	3	0
3004	37	1	2	2	0	7	1	0	1	1	4	0
3005	60	1	2	2	0	3735	0	0	1	9	2	1
3006	51	7	2	4	0	2094	0	0	1	0	3	1
3007	44	2	2	2	0	508	1	0	1	1	1	0
3008	48	5	2	4	0	0	1	0	1	1	4	0
3009	57	2	2	1	0	93	1	0	2	0	3	0
3010	29	10	3	3	0	0	1	0	3	0	3	0
3011	50	8	2	2	0	26394	0	0	1	0	3	0
3012	36	8	2	2	0	-11	1	0	1	0	3	0
3013	49	10	2	3	0	523	1	0	1	0	3	1
3014	49	10	2	2	1	-74	1	0	1	0	3	0
3015	35	5	2	3	0	0	0	0	1	0	3	0
3016	39	10	3	2	0	122	1	0	3	0	3	0
3017	34	2	2	1	0	351	0	1	1	0	3	0
3018	57	7	2	2	0	35	0	1	3	0	3	0
3019	37	10	1	2	0	2610	1	0	1	0	3	0
3020	25	8	3	2	0	64	0	0	1	0	3	0
3021	43	2	2	1	0	60	0	0	1	2	4	0
3022	37	2	2	2	0	342	1	0	1	1	1	0
3023	36	2	3	3	0	1830	0	0	1	11	1	0
3024	49	5	1	3	0	1904	0	1	1	0	3	0
3025	38	5	3	3	0	16957	1	0	2	2	1	0
3026	39	5	1	3	0	26	0	0	3	0	3	0
3027	40	5	2	3	0	0	0	0	1	8	2	1
3028	34	1	2	2	0	79	1	0	3	0	3	0
3029	39	2	2	1	0	2303	1	0	3	0	3	1
3030	53	2	2	2	0	65	0	0	1	0	3	0
3031	44	5	2	3	0	332	1	0	1	0	3	0
3032	32	10	1	2	0	-399	1	0	3	0	3	0
3033	50	10	1	2	0	-54	1	1	1	1	1	1
3034	29	8	2	1	0	-102	0	0	3	0	3	0
3035	55	11	2	3	0	4809	1	0	1	3	4	0
3036	73	6	2	1	0	279	0	0	1	0	3	1
3037	52	10	2	2	0	11	1	0	3	0	3	0
3038	49	8	2	2	0	2201	1	0	3	0	3	0
3039	63	6	2	1	0	8044	0	0	1	0	3	0
3040	34	1	2	2	0	2374	1	0	1	2	1	1
3041	32	1	3	2	0	92	1	0	1	2	1	0
3042	49	4	2	3	0	443	0	0	1	0	3	0
3043	40	2	2	1	0	1397	1	0	2	1	1	0
3044	53	3	2	4	0	7	0	0	1	0	3	0
3045	53	10	2	3	0	3177	0	0	1	0	3	0
3046	43	2	2	1	0	232	0	1	1	0	3	0
3047	35	5	3	2	0	81	1	0	1	0	3	0
3048	35	8	3	2	0	414	1	0	1	2	4	0
3049	25	9	3	3	0	1433	1	0	1	0	3	0
3050	31	10	3	4	0	187	0	0	1	0	3	0
3051	48	5	2	3	0	0	0	0	1	0	3	0
3052	40	4	2	2	0	4610	0	0	1	0	3	0
3053	46	2	2	1	0	1429	1	0	3	0	3	0
3054	30	8	3	2	0	334	0	0	1	0	3	0
3055	47	8	2	2	0	2	0	1	1	0	3	0
3056	23	8	3	2	0	500	1	0	3	0	3	0
3057	29	10	2	3	0	43	1	0	3	0	3	0
3058	38	10	2	2	0	4030	1	0	1	5	1	0
3059	56	4	2	1	0	306	0	1	1	0	3	0
3060	52	1	2	2	0	0	0	0	1	1	1	0
3061	55	6	2	2	0	168	0	0	1	0	3	0
3062	43	3	2	3	0	210	0	0	1	0	3	0
3063	34	2	2	2	0	518	1	0	1	0	3	0
3064	43	5	3	3	0	1696	1	0	1	3	1	1
3065	55	8	2	2	0	-31	0	1	1	0	3	0
3066	34	2	2	2	0	856	1	0	1	5	4	0
3067	34	5	3	3	0	318	1	0	3	0	3	0
3068	43	7	2	3	0	64	0	0	3	0	3	0
3069	39	2	2	1	0	800	1	0	1	0	3	0
3070	39	10	3	4	0	75	0	0	3	0	3	0
3071	34	10	3	2	0	347	1	0	1	6	1	0
3072	55	5	2	3	0	2366	1	1	1	0	3	0
3073	67	6	2	3	0	701	0	0	1	0	3	1
3074	34	3	2	3	0	475	1	1	1	0	3	0
3075	47	2	2	2	0	3285	0	0	1	0	3	0
3076	33	2	2	1	0	925	0	0	1	0	3	0
3077	45	3	2	2	0	128	0	1	1	0	3	0
3078	36	2	2	2	0	1587	1	0	1	0	3	0
3079	59	10	1	2	0	879	1	0	3	0	3	0
3080	33	8	2	2	0	478	0	0	1	0	3	1
3081	52	10	1	2	0	280	0	0	1	0	3	0
3082	53	2	2	1	0	1868	0	0	1	0	3	0
3083	41	11	2	1	0	819	0	0	1	0	3	0
3084	45	2	2	2	0	4646	1	0	3	0	3	0
3085	60	7	3	2	0	27	0	0	1	0	3	0
3086	32	2	2	2	0	736	1	0	3	0	3	0
3087	28	5	3	3	0	224	1	0	1	0	3	0
3088	31	10	3	2	0	2544	0	0	1	3	2	1
